iteration, pr, nu, force, node 1, node 2, node 3, node 4, node 5
inputs = 3
outputs = 5
38,0.48675,90.549,-0.0071767,-0.041862,-0.153,-0.32198,-0.53784
39,0.18232,33.993,-0.0067672,-0.039474,-0.14427,-0.30361,-0.50716
40,0.1129,58.99,-0.0098651,-0.057544,-0.21032,-0.44259,-0.73933
41,0.54041,81.269,-0.0026793,-0.015629,-0.057121,-0.1202,-0.20079
42,0.31199,15.962,-0.0060047,-0.035026,-0.12802,-0.2694,-0.45001
43,0.11909,17.145,-0.0078197,-0.045613,-0.16671,-0.35083,-0.58604
44,0.14353,91.815,-0.0062165,-0.036262,-0.13253,-0.2789,-0.46589
45,0.4251,24.987,-0.0091755,-0.053522,-0.19562,-0.41165,-0.68764
46,0.33337,107.3,-0.0075961,-0.044309,-0.16194,-0.34079,-0.56928
47,0.46015,55.38,-0.0074899,-0.04369,-0.15968,-0.33603,-0.56132
48,0.47139,18.347,-0.0053239,-0.031055,-0.1135,-0.23886,-0.39899
49,0.17802,49.094,-0.0023317,-0.013601,-0.049711,-0.10461,-0.17475
50,0.46151,16.047,-0.0093138,-0.054329,-0.19857,-0.41786,-0.69801
51,0.33709,51.68,-0.0049926,-0.029122,-0.10644,-0.22399,-0.37416
52,0.38259,39.198,-0.0075686,-0.044149,-0.16136,-0.33956,-0.56722
53,0.10697,108.41,-0.0053165,-0.031012,-0.11335,-0.23852,-0.39844
54,0.1478,47.241,-0.0026717,-0.015584,-0.056959,-0.11986,-0.20023
55,0.32036,43.949,-0.0029812,-0.01739,-0.063558,-0.13375,-0.22342
56,0.51415,15.268,-0.010516,-0.061343,-0.2242,-0.47181,-0.78813
57,0.2211,52.284,-0.0083786,-0.048873,-0.17863,-0.3759,-0.62792
58,0.52423,51.774,-0.0064787,-0.037791,-0.13812,-0.29066,-0.48554
59,0.23565,80.11,-0.010831,-0.063176,-0.2309,-0.48591,-0.81168
60,0.34261,79.811,-0.0076634,-0.044702,-0.16338,-0.34381,-0.57432
61,0.18016,22.801,-0.0076653,-0.044713,-0.16342,-0.3439,-0.57446
62,0.177,13.26,-0.010991,-0.064111,-0.23432,-0.4931,-0.82369
63,0.49684,76.918,-0.006612,-0.038569,-0.14096,-0.29664,-0.49553
64,0.26601,56.073,-0.0029043,-0.016941,-0.061919,-0.1303,-0.21766
65,0.17038,95.552,-0.010816,-0.063093,-0.2306,-0.48527,-0.81062
66,0.26932,29.092,-0.0074476,-0.043443,-0.15878,-0.33414,-0.55815
67,0.31691,22.061,-0.0052825,-0.030814,-0.11262,-0.237,-0.39589
68,0.20178,48.462,-0.0068951,-0.04022,-0.147,-0.30934,-0.51674
69,0.21331,39.044,-0.0068299,-0.039839,-0.14561,-0.30642,-0.51185
70,0.21938,92.438,-0.0071709,-0.041829,-0.15288,-0.32172,-0.53741
71,0.42861,44.388,-0.010827,-0.063153,-0.23082,-0.48573,-0.81139
72,0.1485,100.63,-0.0068407,-0.039903,-0.14584,-0.3069,-0.51267
73,0.46799,36.073,-0.0097965,-0.057144,-0.20886,-0.43952,-0.73419
74,0.11013,52.526,-0.0069436,-0.040503,-0.14803,-0.31152,-0.52038
75,0.17267,27.877,-0.0041272,-0.024074,-0.08799,-0.18516,-0.30931
76,0.1424,69.852,-0.0052289,-0.030501,-0.11148,-0.23459,-0.39187
77,0.41318,79.989,-0.0057092,-0.033303,-0.12172,-0.25614,-0.42787
78,0.11512,16.881,-0.0073853,-0.043079,-0.15745,-0.33134,-0.55348
79,0.33889,75.445,-0.004196,-0.024476,-0.089457,-0.18825,-0.31446
80,0.46899,81.836,-0.0050762,-0.02961,-0.10822,-0.22774,-0.38043
81,0.3391,42.515,-0.010686,-0.062336,-0.22783,-0.47944,-0.80088
82,0.37493,87.88,-0.0020563,-0.011995,-0.043839,-0.092255,-0.15411
83,0.14087,36.647,-0.0052345,-0.030534,-0.1116,-0.23484,-0.39229
84,0.22645,54.009,-0.0025366,-0.014796,-0.054079,-0.1138,-0.1901
85,0.30584,97.537,-0.0062714,-0.036582,-0.1337,-0.28136,-0.47
86,0.52463,73.771,-0.0061805,-0.036052,-0.13177,-0.27729,-0.46319
87,0.20832,77.612,-0.010577,-0.061697,-0.2255,-0.47453,-0.79267
88,0.40231,79.514,-0.0038906,-0.022695,-0.082947,-0.17455,-0.29158
89,0.21466,32.404,-0.0016799,-0.0097992,-0.035815,-0.075369,-0.1259
90,0.47998,44.446,-0.0076783,-0.044789,-0.1637,-0.34448,-0.57544
91,0.4039,10.672,-0.0088052,-0.051362,-0.18772,-0.39504,-0.65989
92,0.27405,101.6,-0.0070217,-0.040958,-0.1497,-0.31503,-0.52623
93,0.3081,52.435,-0.0010115,-0.0059003,-0.021565,-0.045381,-0.075806
94,0.44657,42.247,-0.0056092,-0.032719,-0.11958,-0.25165,-0.42037
95,0.31211,13.576,-0.0088474,-0.051608,-0.18862,-0.39693,-0.66305
96,0.42479,57.349,-0.0027587,-0.016092,-0.058815,-0.12377,-0.20675
97,0.25351,70.739,-0.0025272,-0.014742,-0.053879,-0.11338,-0.1894
98,0.43229,34.285,-0.0029175,-0.017018,-0.062199,-0.13089,-0.21864
99,0.22108,86.55,-0.010174,-0.059348,-0.21691,-0.45646,-0.76249
100,0.22937,19.111,-0.0028866,-0.016838,-0.061542,-0.12951,-0.21633
101,0.40751,64.659,-0.0067621,-0.039444,-0.14416,-0.30338,-0.50678
102,0.39,74.762,-0.0052573,-0.030666,-0.11208,-0.23587,-0.394
103,0.3861,104.52,-0.0077902,-0.045441,-0.16608,-0.3495,-0.58382
104,0.41918,33.623,-0.0030893,-0.018021,-0.065864,-0.1386,-0.23153
105,0.37329,55.014,-0.002194,-0.012798,-0.046774,-0.098431,-0.16442
106,0.39788,87.029,-0.0055873,-0.032591,-0.11912,-0.25067,-0.41873
107,0.3979,51.616,-0.0045022,-0.026262,-0.095985,-0.20199,-0.33741
108,0.47481,35.644,-0.0094193,-0.054944,-0.20082,-0.42259,-0.70592
109,0.36201,64.074,-0.0071346,-0.041617,-0.15211,-0.32009,-0.53469
110,0.21915,41.807,-0.0096994,-0.056578,-0.20679,-0.43516,-0.72691
111,0.52292,74.555,-0.0021921,-0.012787,-0.046736,-0.09835,-0.16429
112,0.38769,64.472,-0.0057946,-0.033801,-0.12354,-0.25997,-0.43427
113,0.34475,82.105,-0.0074731,-0.043592,-0.15932,-0.33528,-0.56006
114,0.54717,31.868,-0.006225,-0.036311,-0.13271,-0.27928,-0.46652
115,0.14936,16.359,-0.002058,-0.012004,-0.043875,-0.09233,-0.15423
116,0.30177,46.582,-0.0050458,-0.029433,-0.10757,-0.22638,-0.37815
117,0.38255,87.198,-0.008635,-0.050369,-0.1841,-0.38741,-0.64714
118,0.53773,29.203,-0.010329,-0.060248,-0.2202,-0.46339,-0.77406
119,0.41332,19.382,-0.0023887,-0.013934,-0.050927,-0.10717,-0.17902
120,0.33865,96.114,-0.006254,-0.036481,-0.13333,-0.28058,-0.4687
121,0.27706,77.143,-0.0058485,-0.034115,-0.12469,-0.26239,-0.43831
122,0.33402,44.771,-0.0084126,-0.049072,-0.17935,-0.37743,-0.63047
123,0.36374,36.215,-0.0025,-0.014583,-0.053298,-0.11216,-0.18736
124,0.43972,34.279,-0.0014445,-0.0084262,-0.030797,-0.064809,-0.10826
125,0.40951,45.923,-0.005424,-0.031639,-0.11564,-0.24335,-0.4065
126,0.27762,78.342,-0.0083634,-0.048785,-0.1783,-0.37522,-0.62678
127,0.29904,11.958,-0.0080405,-0.046901,-0.17142,-0.36073,-0.60258
128,0.29094,37.027,-0.0043086,-0.025132,-0.091857,-0.1933,-0.3229
129,0.46977,52.992,-0.0029705,-0.017328,-0.063331,-0.13327,-0.22262
130,0.27603,86.911,-0.0098777,-0.057618,-0.21059,-0.44316,-0.74027
131,0.46383,85.508,-0.0049679,-0.028978,-0.10591,-0.22288,-0.37231
132,0.19721,89.041,-0.004774,-0.027847,-0.10178,-0.21418,-0.35778
133,0.2474,77.126,-0.010493,-0.061207,-0.22371,-0.47077,-0.78639
134,0.47508,86.885,-0.0053864,-0.03142,-0.11484,-0.24166,-0.40368
135,0.48789,108.99,-0.0026725,-0.015589,-0.056977,-0.1199,-0.20029
136,0.49793,68.803,-0.0061442,-0.03584,-0.13099,-0.27566,-0.46047
137,0.18994,50.695,-0.0025475,-0.01486,-0.054312,-0.11429,-0.19092
138,0.47151,88.996,-0.0084871,-0.049506,-0.18094,-0.38077,-0.63605
139,0.34033,18.995,-0.0041852,-0.024413,-0.089228,-0.18777,-0.31366
140,0.16133,77.865,-0.0021171,-0.012349,-0.045135,-0.094981,-0.15866
141,0.18537,59.501,-0.0059518,-0.034717,-0.12689,-0.26702,-0.44605
142,0.12474,95.071,-0.0024761,-0.014443,-0.052789,-0.11109,-0.18557
143,0.51832,79.667,-0.0066056,-0.038531,-0.14083,-0.29636,-0.49505
144,0.46693,97.901,-0.0068279,-0.039828,-0.14557,-0.30633,-0.51171
145,0.10024,96.544,-0.010889,-0.063518,-0.23215,-0.48854,-0.81607
146,0.54548,62.768,-0.0071257,-0.041565,-0.15192,-0.31969,-0.53402
147,0.46061,32.784,-0.0057952,-0.033804,-0.12355,-0.26,-0.43432
148,0.50538,67.466,-0.0059809,-0.034888,-0.12751,-0.26833,-0.44823
149,0.43239,68.599,-0.0094518,-0.055133,-0.20151,-0.42405,-0.70835
150,0.39989,18.348,-0.0034673,-0.020225,-0.073922,-0.15556,-0.25986
151,0.39743,82.975,-0.0072596,-0.042346,-0.15477,-0.3257,-0.54406
152,0.54204,86.903,-0.0099075,-0.057792,-0.21122,-0.4445,-0.7425
153,0.51774,68.009,-0.0068145,-0.03975,-0.14528,-0.30573,-0.5107
154,0.15439,96.271,-0.0011698,-0.0068238,-0.02494,-0.052484,-0.087671
155,0.48019,30.941,-0.005843,-0.034083,-0.12457,-0.26214,-0.43789
156,0.38345,13.199,-0.0065229,-0.038049,-0.13907,-0.29265,-0.48885
157,0.26309,14.953,-0.0071471,-0.04169,-0.15237,-0.32065,-0.53563
158,0.18663,22.308,-0.0058957,-0.03439,-0.12569,-0.26451,-0.44184
159,0.16593,28.907,-0.0030549,-0.01782,-0.06513,-0.13706,-0.22895
160,0.38584,38.187,-0.0014265,-0.0083211,-0.030413,-0.064,-0.10691
161,0.41282,59.912,-0.006386,-0.03725,-0.13615,-0.2865,-0.47859
162,0.30033,22.393,-0.006358,-0.037087,-0.13555,-0.28525,-0.47649
163,0.48385,97.393,-0.0059036,-0.034436,-0.12586,-0.26486,-0.44243
164,0.19381,66.498,-0.0037029,-0.0216,-0.078945,-0.16613,-0.27751
165,0.28766,30.598,-0.0074031,-0.043183,-0.15783,-0.33214,-0.55482
166,0.13693,20.571,-0.010479,-0.061127,-0.22341,-0.47015,-0.78536
167,0.17491,72.096,-0.0024204,-0.014119,-0.051602,-0.10859,-0.18139
168,0.12344,103.12,-0.0067371,-0.039298,-0.14363,-0.30226,-0.5049
169,0.43203,16.34,-0.0082866,-0.048337,-0.17667,-0.37178,-0.62103
170,0.52048,108.44,-0.0096044,-0.056024,-0.20476,-0.4309,-0.71979
171,0.4535,61.338,-0.0095894,-0.055936,-0.20444,-0.43022,-0.71866
172,0.27937,23.393,-0.002776,-0.016193,-0.059184,-0.12455,-0.20805
173,0.52261,40.131,-0.0013089,-0.007635,-0.027905,-0.058723,-0.098093
174,0.24982,56.707,-0.0039553,-0.023072,-0.084326,-0.17745,-0.29643
175,0.11135,94.221,-0.007482,-0.043643,-0.15951,-0.33568,-0.56073
176,0.48434,44.788,-0.0065903,-0.038442,-0.1405,-0.29567,-0.4939
177,0.12441,27.711,-0.0054603,-0.03185,-0.11641,-0.24497,-0.40921
178,0.24887,99.849,-0.0076281,-0.044496,-0.16263,-0.34223,-0.57168
179,0.54479,63.998,-0.0021816,-0.012725,-0.04651,-0.097874,-0.16349
180,0.54977,38.785,-0.0080692,-0.047069,-0.17203,-0.36202,-0.60473
181,0.30918,86.396,-0.0051452,-0.030013,-0.10969,-0.23084,-0.3856
182,0.1451,27.812,-0.009182,-0.05356,-0.19576,-0.41195,-0.68813
183,0.12552,62.189,-0.0045963,-0.026811,-0.097992,-0.20621,-0.34447
184,0.17905,30.895,-0.0043585,-0.025424,-0.092921,-0.19554,-0.32664
185,0.40393,56.847,-0.010052,-0.058632,-0.21429,-0.45096,-0.7533
186,0.14681,84.555,-0.010121,-0.059039,-0.21578,-0.45409,-0.75853
187,0.35284,28.419,-0.0083627,-0.048781,-0.17829,-0.37519,-0.62673
188,0.23497,23.412,-0.0069721,-0.040669,-0.14864,-0.3128,-0.52251
189,0.50272,17.145,-0.003126,-0.018234,-0.066645,-0.14025,-0.23427
190,0.12419,54.172,-0.0034249,-0.019978,-0.073017,-0.15366,-0.25667
191,0.50374,29.666,-0.0011328,-0.006608,-0.024151,-0.050824,-0.084898
192,0.23832,55.606,-0.0019337,-0.01128,-0.041226,-0.086755,-0.14492
193,0.54793,43.209,-0.0020167,-0.011764,-0.042995,-0.090478,-0.15114
194,0.12792,39.824,-0.0039735,-0.023178,-0.084713,-0.17827,-0.29779
195,0.32744,86.143,-0.0014635,-0.0085369,-0.031201,-0.06566,-0.10968
196,0.14045,18.086,-0.0073107,-0.042644,-0.15586,-0.32799,-0.54789
197,0.50731,63.377,-0.0087724,-0.051171,-0.18702,-0.39357,-0.65744
198,0.47161,43.81,-0.0020915,-0.0122,-0.044591,-0.093836,-0.15675
199,0.43584,11.034,-0.0039397,-0.022981,-0.083993,-0.17675,-0.29526
200,0.40056,70.347,-0.0014845,-0.0086591,-0.031648,-0.0666,-0.11125
201,0.42837,80.725,-0.006261,-0.036521,-0.13348,-0.2809,-0.46922
202,0.22959,79.253,-0.0088138,-0.051412,-0.18791,-0.39543,-0.66054
203,0.27843,16.159,-0.0065667,-0.038304,-0.14,-0.29461,-0.49213
204,0.25191,70.787,-0.0088018,-0.051342,-0.18765,-0.39489,-0.65963
205,0.14717,22.789,-0.0084125,-0.049071,-0.17935,-0.37742,-0.63047
206,0.31835,99.048,-0.0064954,-0.037889,-0.13848,-0.29141,-0.48679
207,0.43045,15.133,-0.0089896,-0.052437,-0.19165,-0.40331,-0.67371
208,0.13984,89.835,-0.0017289,-0.010085,-0.036858,-0.077564,-0.12957
209,0.40767,23.208,-0.01043,-0.06084,-0.22236,-0.46794,-0.78167
210,0.14966,21.749,-0.0082272,-0.047991,-0.1754,-0.36911,-0.61658
211,0.24797,75.381,-0.0074072,-0.043207,-0.15792,-0.33232,-0.55512
212,0.36243,84.003,-0.0084913,-0.049531,-0.18103,-0.38096,-0.63637
213,0.43073,107.06,-0.0033483,-0.019531,-0.071384,-0.15022,-0.25093
214,0.13881,46.644,-0.0096693,-0.056402,-0.20615,-0.43381,-0.72465
215,0.40826,69.794,-0.004692,-0.027369,-0.10003,-0.2105,-0.35163
216,0.26544,30.603,-0.0088936,-0.051878,-0.18961,-0.39901,-0.66652
217,0.44737,30.567,-0.0018667,-0.010888,-0.039797,-0.083747,-0.13989
218,0.3483,32.895,-0.0048827,-0.028482,-0.1041,-0.21906,-0.36593
219,0.31802,25.185,-0.0074194,-0.043278,-0.15818,-0.33287,-0.55604
220,0.14527,39.407,-0.0088193,-0.051444,-0.18802,-0.39567,-0.66095
221,0.33889,19.15,-0.0033737,-0.019679,-0.071926,-0.15136,-0.25284
222,0.14718,21.228,-0.0050532,-0.029476,-0.10773,-0.22671,-0.3787
223,0.23121,70.353,-0.0088443,-0.05159,-0.18856,-0.39679,-0.66282
224,0.29462,79.475,-0.010644,-0.062089,-0.22693,-0.47755,-0.79772
225,0.29469,75.55,-0.008581,-0.050054,-0.18294,-0.38498,-0.64309
226,0.52019,28.746,-0.0020976,-0.012235,-0.044719,-0.094106,-0.1572
227,0.45902,58.76,-0.0036618,-0.02136,-0.078068,-0.16428,-0.27443
228,0.2782,37.294,-0.0086896,-0.050687,-0.18526,-0.38985,-0.65123
229,0.40298,52.956,-0.0013723,-0.0080051,-0.029258,-0.06157,-0.10285
230,0.37444,15.94,-0.0055174,-0.032184,-0.11763,-0.24754,-0.41349
231,0.44772,79.643,-0.0041581,-0.024255,-0.088649,-0.18655,-0.31162
232,0.15857,19.235,-0.0022533,-0.013144,-0.04804,-0.10109,-0.16887
233,0.2904,75.557,-0.0010782,-0.0062893,-0.022987,-0.048373,-0.080804
234,0.33904,20.882,-0.0082292,-0.048002,-0.17544,-0.3692,-0.61673
235,0.15692,23.43,-0.0073177,-0.042685,-0.15601,-0.3283,-0.54841
236,0.16391,26.825,-0.0019859,-0.011584,-0.042339,-0.089098,-0.14883
237,0.24287,41.643,-0.0029625,-0.017281,-0.063159,-0.13291,-0.22202
238,0.21297,99.292,-0.0031756,-0.018524,-0.067703,-0.14247,-0.23799
239,0.35008,28.443,-0.0080322,-0.046853,-0.17124,-0.36036,-0.60196
240,0.13481,101.38,-0.0031203,-0.018201,-0.066524,-0.13999,-0.23385
241,0.35101,41.343,-0.0080672,-0.047057,-0.17199,-0.36193,-0.60458
242,0.38012,108.79,-0.002662,-0.015528,-0.056753,-0.11943,-0.1995
243,0.21601,49.68,-0.0027043,-0.015775,-0.057655,-0.12133,-0.20267
244,0.40784,50.239,-0.0017399,-0.010149,-0.037095,-0.078062,-0.1304
245,0.28098,72.067,-0.010828,-0.063163,-0.23086,-0.48581,-0.81152
246,0.27161,26.113,-0.0025437,-0.014838,-0.054231,-0.11412,-0.19063
247,0.492,45.078,-0.0085811,-0.050055,-0.18295,-0.38499,-0.6431
248,0.23237,63.063,-0.0078554,-0.045821,-0.16747,-0.35243,-0.58871
249,0.36887,43.531,-0.0093242,-0.054389,-0.19879,-0.41833,-0.69879
250,0.30367,52.265,-0.0039923,-0.023287,-0.085113,-0.17911,-0.29919
251,0.35124,84.255,-0.0045961,-0.026809,-0.097986,-0.2062,-0.34445
252,0.29321,22.487,-0.0052433,-0.030585,-0.11179,-0.23524,-0.39296
253,0.23058,41.752,-0.0012443,-0.0072584,-0.026529,-0.055827,-0.093255
254,0.53062,103.57,-0.0075369,-0.043964,-0.16068,-0.33814,-0.56484
255,0.20822,86.39,-0.0055789,-0.032542,-0.11894,-0.25029,-0.4181
256,0.43329,84.369,-0.0085933,-0.050126,-0.1832,-0.38553,-0.64401
257,0.4067,56.326,-0.0020592,-0.012012,-0.043901,-0.092385,-0.15432
258,0.14433,92.357,-0.0031216,-0.018209,-0.066552,-0.14005,-0.23395
259,0.17361,76.599,-0.0027501,-0.016042,-0.058631,-0.12338,-0.2061
260,0.33245,80.27,-0.0099439,-0.058004,-0.212,-0.44613,-0.74523
261,0.52906,64.088,-0.0025359,-0.014792,-0.054064,-0.11377,-0.19005
262,0.11645,90.92,-0.0077973,-0.045483,-0.16624,-0.34982,-0.58436
263,0.15408,62.505,-0.0084862,-0.049501,-0.18092,-0.38073,-0.63599
264,0.3459,49.888,-0.0042583,-0.024839,-0.090786,-0.19105,-0.31913
265,0.18133,35.539,-0.0051509,-0.030046,-0.10982,-0.23109,-0.38603
266,0.51565,75.37,-0.0012054,-0.007031,-0.025698,-0.054078,-0.090334
267,0.17358,102.11,-0.010326,-0.060234,-0.22015,-0.46328,-0.77388
268,0.35983,54.004,-0.0089466,-0.052187,-0.19074,-0.40138,-0.67049
269,0.43838,32.867,-0.0035761,-0.02086,-0.076242,-0.16044,-0.26801
270,0.4453,77.12,-0.0016419,-0.0095772,-0.035004,-0.073662,-0.12305
271,0.38893,51.905,-0.0081521,-0.047552,-0.1738,-0.36574,-0.61095
272,0.46726,41.743,-0.0049076,-0.028627,-0.10463,-0.22018,-0.36779
273,0.45508,95.226,-0.0091454,-0.053346,-0.19498,-0.4103,-0.68539
274,0.38605,105.09,-0.0060564,-0.035328,-0.12912,-0.27172,-0.45389
275,0.12701,96.675,-0.0054396,-0.03173,-0.11597,-0.24405,-0.40767
276,0.25978,109.7,-0.0073119,-0.042651,-0.15589,-0.32804,-0.54798
277,0.3936,70.499,-0.0032417,-0.018909,-0.069112,-0.14544,-0.24295
278,0.16398,12.513,-0.0048725,-0.028422,-0.10388,-0.2186,-0.36516
279,0.18285,82.578,-0.0052111,-0.030397,-0.1111,-0.23379,-0.39054
280,0.4787,83.423,-0.0047036,-0.027437,-0.10028,-0.21103,-0.35251
281,0.17958,105.74,-0.0067103,-0.039142,-0.14306,-0.30105,-0.50289
282,0.51606,32.377,-0.0036532,-0.02131,-0.077885,-0.1639,-0.27379
283,0.13938,74.012,-0.0047356,-0.027624,-0.10096,-0.21246,-0.35491
284,0.12027,82.317,-0.0028062,-0.016369,-0.059826,-0.1259,-0.2103
285,0.39728,48.387,-0.0044744,-0.0261,-0.095392,-0.20074,-0.33533
286,0.10974,101.06,-0.0072735,-0.042427,-0.15507,-0.32632,-0.5451
287,0.43563,91.311,-0.0090056,-0.052531,-0.192,-0.40403,-0.67491
288,0.37778,67.549,-0.0048331,-0.028192,-0.10304,-0.21683,-0.36221
289,0.22378,34.863,-0.0063005,-0.036752,-0.13432,-0.28267,-0.47218
290,0.20247,90.445,-0.0055164,-0.032178,-0.11761,-0.24749,-0.41342
291,0.1135,63.566,-0.010861,-0.063354,-0.23155,-0.48728,-0.81396
292,0.46094,108.91,-0.0018708,-0.010912,-0.039884,-0.083931,-0.1402
293,0.52273,11.818,-0.0016695,-0.0097382,-0.035592,-0.0749,-0.12512
294,0.45268,63.414,-0.0078384,-0.045722,-0.16711,-0.35167,-0.58744
295,0.50455,72.594,-0.0098536,-0.057477,-0.21007,-0.44208,-0.73846
296,0.19801,28.214,-0.0023787,-0.013875,-0.050713,-0.10672,-0.17827
297,0.14812,71.644,-0.0014182,-0.0082725,-0.030235,-0.063627,-0.10628
298,0.25951,51.063,-0.010397,-0.060645,-0.22165,-0.46644,-0.77916
299,0.52551,77.664,-0.010843,-0.063251,-0.23118,-0.48649,-0.81265
300,0.44507,43.67,-0.010883,-0.063482,-0.23202,-0.48826,-0.81561
301,0.20987,39.551,-0.0076238,-0.044471,-0.16254,-0.34204,-0.57136
302,0.33753,51.159,-0.0078018,-0.045509,-0.16633,-0.35002,-0.58469
303,0.43773,68.353,-0.0070264,-0.040986,-0.1498,-0.31524,-0.52658
304,0.36261,61.182,-0.0065179,-0.03802,-0.13896,-0.29242,-0.48848
305,0.42381,109.62,-0.0018259,-0.010651,-0.038928,-0.081919,-0.13684
306,0.53707,44.645,-0.0045453,-0.026514,-0.096905,-0.20392,-0.34064
307,0.30461,51.343,-0.0098654,-0.057546,-0.21033,-0.44261,-0.73935
308,0.15654,40.891,-0.0031773,-0.018534,-0.067739,-0.14255,-0.23812
309,0.45229,79.379,-0.008261,-0.048188,-0.17612,-0.37063,-0.61911
310,0.47945,102.23,-0.001098,-0.0064049,-0.023409,-0.049262,-0.08229
311,0.1192,47.819,-0.0087095,-0.050804,-0.18568,-0.39075,-0.65272
312,0.42828,32.428,-0.0080434,-0.046918,-0.17148,-0.36086,-0.6028
313,0.40286,57.749,-0.0036905,-0.021527,-0.078681,-0.16557,-0.27658
314,0.2064,27.712,-0.0072372,-0.042215,-0.15429,-0.32469,-0.54238
315,0.44511,103.45,-0.0092964,-0.054227,-0.1982,-0.41708,-0.69671
316,0.182,19.91,-0.0020789,-0.012126,-0.044321,-0.093268,-0.1558
317,0.18696,99.589,-0.0058976,-0.034402,-0.12574,-0.26459,-0.44199
318,0.11987,65.73,-0.0019909,-0.011613,-0.042445,-0.089321,-0.1492
319,0.24037,27.898,-0.008725,-0.050894,-0.18601,-0.39144,-0.65388
320,0.19457,61.015,-0.0043896,-0.025605,-0.093583,-0.19694,-0.32897
321,0.38302,20.153,-0.010064,-0.058703,-0.21455,-0.4515,-0.75421
322,0.12458,60.128,-0.0049085,-0.028632,-0.10465,-0.22022,-0.36786
